query_sample_id,query_index,query_label,query_project,query_cve,query_code_chars,query_code_lines,query_codebert_tokens,query_truncated_for_embedding,embedding_token_window,rank,faiss_l2_distance,retrieved_index,retrieved_sample_id,retrieved_label,label_matches_query,retrieved_project,retrieved_cve,retrieved_cve_normalized,same_cve,retrieved_dataset_type,retrieved_source,retrieved_code_chars,retrieved_code_lines,retrieved_codebert_tokens,lexical_jaccard,query_snippet,retrieved_snippet
19,18,Vulnerable,ghostpdl__CVE-2018-16863,CVE-2018-16863,1419,1,569,True,tail_512,1,7.55279541015625,8426,trace-csv::8427,Vulnerable,True,urjtag-0.8,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,705,1,307,0.06,"int gdev_prn_put_params(gx_device * pdev, gs_param_list * plist)gx_device_printer * const ppdev = (gx_device_printer *)pdev;switch (code = param_read_string(plist, (param_name = ""OutputFile""), &ofs)) {if (pdev->LockSa...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); if (!line || !(strlen( line ) > 0)) r = jtag_parse_line( line ); t = get_token( line ); char *t = strtok( buf, "" \f\n\r\t\v"" ); if (!li..."
19,18,Vulnerable,ghostpdl__CVE-2018-16863,CVE-2018-16863,1419,1,569,True,tail_512,2,7.55279541015625,8427,trace-csv::8428,Vulnerable,True,urjtag-0.8,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,705,1,307,0.06,"int gdev_prn_put_params(gx_device * pdev, gs_param_list * plist)gx_device_printer * const ppdev = (gx_device_printer *)pdev;switch (code = param_read_string(plist, (param_name = ""OutputFile""), &ofs)) {if (pdev->LockSa...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); if (!line || !(strlen( line ) > 0)) r = jtag_parse_line( line ); t = get_token( line ); char *t = strtok( buf, "" \f\n\r\t\v"" ); if (!li..."
19,18,Vulnerable,ghostpdl__CVE-2018-16863,CVE-2018-16863,1419,1,569,True,tail_512,3,7.55810546875,8474,trace-csv::8475,Vulnerable,True,urjtag-0.8,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,705,1,307,0.06,"int gdev_prn_put_params(gx_device * pdev, gs_param_list * plist)gx_device_printer * const ppdev = (gx_device_printer *)pdev;switch (code = param_read_string(plist, (param_name = ""OutputFile""), &ofs)) {if (pdev->LockSa...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); if (!line || !(strlen( line ) > 0)) r = jtag_parse_line( line ); t = get_token( line ); char *t = strtok( buf, "" \f\n\r\t\v"" ); if (!li..."
19,18,Vulnerable,ghostpdl__CVE-2018-16863,CVE-2018-16863,1419,1,569,True,tail_512,4,7.55810546875,8475,trace-csv::8476,Vulnerable,True,urjtag-0.8,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,705,1,307,0.06,"int gdev_prn_put_params(gx_device * pdev, gs_param_list * plist)gx_device_printer * const ppdev = (gx_device_printer *)pdev;switch (code = param_read_string(plist, (param_name = ""OutputFile""), &ofs)) {if (pdev->LockSa...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); if (!line || !(strlen( line ) > 0)) r = jtag_parse_line( line ); t = get_token( line ); char *t = strtok( buf, "" \f\n\r\t\v"" ); if (!li..."
19,18,Vulnerable,ghostpdl__CVE-2018-16863,CVE-2018-16863,1419,1,569,True,tail_512,5,7.56036376953125,8570,trace-csv::8571,Vulnerable,True,urjtag-0.8,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,705,1,307,0.06,"int gdev_prn_put_params(gx_device * pdev, gs_param_list * plist)gx_device_printer * const ppdev = (gx_device_printer *)pdev;switch (code = param_read_string(plist, (param_name = ""OutputFile""), &ofs)) {if (pdev->LockSa...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); if (!line || !(strlen( line ) > 0)) r = jtag_parse_line( line ); t = get_token( line ); char *t = strtok( buf, "" \f\n\r\t\v"" ); if (!li..."
19,18,Vulnerable,ghostpdl__CVE-2018-16863,CVE-2018-16863,1419,1,569,True,tail_512,6,7.56036376953125,8571,trace-csv::8572,Vulnerable,True,urjtag-0.8,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,705,1,307,0.06,"int gdev_prn_put_params(gx_device * pdev, gs_param_list * plist)gx_device_printer * const ppdev = (gx_device_printer *)pdev;switch (code = param_read_string(plist, (param_name = ""OutputFile""), &ofs)) {if (pdev->LockSa...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); if (!line || !(strlen( line ) > 0)) r = jtag_parse_line( line ); t = get_token( line ); char *t = strtok( buf, "" \f\n\r\t\v"" ); if (!li..."
20,19,Safe,ghostpdl__CVE-2018-16863,CVE-2018-16863,805,1,320,False,tail_512,1,6.21856689453125,8228,trace-csv::8229,Vulnerable,False,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve.csv,578,1,257,0.015151515151515152,"saveLockSafety = gs_currentdevice_inline(pgs)->LockSafetyParams;if ((code = gs_setdevice_no_erase(pgs, ndev)) < 0)int gs_setdevice_no_erase(gs_gstate * pgs, gx_device * dev)gs_setdevice_no_init(pgs, dev);rc_assign(pgs...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biHeight =ToL (&buffer[0x04]); /* 16 */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He..."
20,19,Safe,ghostpdl__CVE-2018-16863,CVE-2018-16863,805,1,320,False,tail_512,2,6.21856689453125,8276,trace-csv::8277,Vulnerable,False,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve.csv,578,1,257,0.015151515151515152,"saveLockSafety = gs_currentdevice_inline(pgs)->LockSafetyParams;if ((code = gs_setdevice_no_erase(pgs, ndev)) < 0)int gs_setdevice_no_erase(gs_gstate * pgs, gx_device * dev)gs_setdevice_no_init(pgs, dev);rc_assign(pgs...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biHeight =ToL (&buffer[0x04]); /* 16 */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He..."
20,19,Safe,ghostpdl__CVE-2018-16863,CVE-2018-16863,805,1,320,False,tail_512,3,6.23638916015625,8226,trace-csv::8227,Vulnerable,False,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve.csv,578,1,259,0.015384615384615385,"saveLockSafety = gs_currentdevice_inline(pgs)->LockSafetyParams;if ((code = gs_setdevice_no_erase(pgs, ndev)) < 0)int gs_setdevice_no_erase(gs_gstate * pgs, gx_device * dev)gs_setdevice_no_init(pgs, dev);rc_assign(pgs...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He..."
20,19,Safe,ghostpdl__CVE-2018-16863,CVE-2018-16863,805,1,320,False,tail_512,4,6.23638916015625,8274,trace-csv::8275,Vulnerable,False,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve.csv,578,1,259,0.015384615384615385,"saveLockSafety = gs_currentdevice_inline(pgs)->LockSafetyParams;if ((code = gs_setdevice_no_erase(pgs, ndev)) < 0)int gs_setdevice_no_erase(gs_gstate * pgs, gx_device * dev)gs_setdevice_no_init(pgs, dev);rc_assign(pgs...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He..."
20,19,Safe,ghostpdl__CVE-2018-16863,CVE-2018-16863,805,1,320,False,tail_512,5,6.43865966796875,8232,trace-csv::8233,Vulnerable,False,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve.csv,578,1,258,0.015151515151515152,"saveLockSafety = gs_currentdevice_inline(pgs)->LockSafetyParams;if ((code = gs_setdevice_no_erase(pgs, ndev)) < 0)int gs_setdevice_no_erase(gs_gstate * pgs, gx_device * dev)gs_setdevice_no_init(pgs, dev);rc_assign(pgs...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biWidth =ToL (&buffer[0x00]); /* 12 */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_Hea..."
20,19,Safe,ghostpdl__CVE-2018-16863,CVE-2018-16863,805,1,320,False,tail_512,6,6.43865966796875,8280,trace-csv::8281,Vulnerable,False,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve.csv,578,1,258,0.015151515151515152,"saveLockSafety = gs_currentdevice_inline(pgs)->LockSafetyParams;if ((code = gs_setdevice_no_erase(pgs, ndev)) < 0)int gs_setdevice_no_erase(gs_gstate * pgs, gx_device * dev)gs_setdevice_no_init(pgs, dev);rc_assign(pgs...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biWidth =ToL (&buffer[0x00]); /* 12 */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_Hea..."
