query_sample_id,kind,rank,source_index,sample_id,project,source_category,reference_family,label,faiss_l2_distance,cosine_similarity,distance_percentile_in_db,x,y
16,retrieved,2,8276,trace-csv::8277,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,6.452393,0.993010,0.000230,75.205429,458.617950
16,retrieved,3,8226,trace-csv::8227,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,6.455322,0.993007,0.000459,200.019257,539.093750
16,retrieved,4,8274,trace-csv::8275,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,6.455322,0.993007,0.000459,200.019257,539.093750
16,retrieved,5,8227,trace-csv::8228,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,6.663208,0.992780,0.000459,-142.360138,413.025146
16,retrieved,6,8275,trace-csv::8276,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,6.663208,0.992780,0.000459,-142.360138,413.025146
16,background,,8475,trace-csv::8476,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.673722,0.992769,,116.411209,-447.495514
16,background,,8474,trace-csv::8475,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.673722,0.992769,,116.411209,-447.495514
16,background,,8523,trace-csv::8524,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.674837,0.992768,,237.728653,-201.301102
16,background,,8522,trace-csv::8523,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.674837,0.992768,,237.728653,-201.301102
16,background,,8229,trace-csv::8230,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,6.678271,0.992764,,-30.904921,288.807617
16,background,,8277,trace-csv::8278,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,6.678271,0.992764,,-30.904921,288.807617
16,background,,8426,trace-csv::8427,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.681708,0.992761,,-3.272886,-560.841248
16,background,,8427,trace-csv::8428,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.681708,0.992761,,-3.272886,-560.841248
16,background,,8666,trace-csv::8667,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.700286,0.992740,,83.925598,-202.358154
16,background,,8667,trace-csv::8668,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.700286,0.992740,,83.925598,-202.358154
16,background,,8225,trace-csv::8226,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,6.701006,0.992755,,284.523438,283.809448
16,background,,8273,trace-csv::8274,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,6.701006,0.992755,,284.523438,283.809448
16,background,,8618,trace-csv::8619,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.703509,0.992737,,159.390213,-641.108215
16,background,,8619,trace-csv::8620,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.703509,0.992737,,159.390213,-641.108215
16,background,,8571,trace-csv::8572,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.714596,0.992725,,279.450592,-519.889282
16,background,,8570,trace-csv::8571,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.714596,0.992725,,279.450592,-519.889282
16,background,,8232,trace-csv::8233,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,6.731097,0.992707,,15.890576,610.753784
16,background,,8280,trace-csv::8281,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,6.731097,0.992707,,15.890576,610.753784
16,background,,8278,trace-csv::8279,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,6.734170,0.992704,,-216.407715,618.977051
16,background,,8230,trace-csv::8231,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,6.734170,0.992704,,-216.407715,618.977051
16,background,,8480,trace-csv::8481,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.754606,0.992682,,-374.828339,-251.821472
16,background,,8481,trace-csv::8482,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.754606,0.992682,,-374.828339,-251.821472
16,background,,8432,trace-csv::8433,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.761246,0.992674,,-503.702759,-350.082764
16,background,,8433,trace-csv::8434,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.761246,0.992674,,-503.702759,-350.082764
16,background,,8528,trace-csv::8529,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.766670,0.992668,,-284.912231,-81.289398
16,background,,8529,trace-csv::8530,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.766670,0.992668,,-395.706451,-21.048223
16,background,,8625,trace-csv::8626,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.786386,0.992647,,-530.342896,-178.370270
16,background,,8624,trace-csv::8625,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.786386,0.992647,,-530.342896,-178.370270
16,background,,8401,trace-csv::8402,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.787776,0.992645,,564.554077,-272.977509
16,background,,8402,trace-csv::8403,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.787776,0.992645,,564.554077,-272.977509
17,query,,,17,radare2__CVE-2019-16718,Query CVE,Query CVE,Vulnerable,0.000000,1.000000,,242.121613,70.343506
17,retrieved,1,8108,trace-csv::8109,firejail-0.9.62,Open Source Project,CVE/Open Source Project,Vulnerable,9.662476,0.989479,0.000230,126.549271,29.594608
17,retrieved,2,8110,trace-csv::8111,firejail-0.9.62,Open Source Project,CVE/Open Source Project,Vulnerable,9.662476,0.989479,0.000230,126.549271,29.594608
17,retrieved,3,8107,trace-csv::8108,firejail-0.9.62,Open Source Project,CVE/Open Source Project,Vulnerable,9.883362,0.989237,0.000459,33.298691,29.549927
17,retrieved,4,8109,trace-csv::8110,firejail-0.9.62,Open Source Project,CVE/Open Source Project,Vulnerable,9.883362,0.989237,0.000459,33.298691,29.549927
17,retrieved,5,8401,trace-csv::8402,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.074829,0.987957,0.000689,-142.055359,316.228516
17,retrieved,6,8402,trace-csv::8403,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.074829,0.987957,0.000689,-142.055359,316.228516
17,background,,8523,trace-csv::8524,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.124285,0.987896,,-95.657005,-507.402710
17,background,,8522,trace-csv::8523,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.124285,0.987896,,-95.657005,-507.402710
17,background,,8474,trace-csv::8475,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.125214,0.987892,,-201.979813,-374.138123
17,background,,8475,trace-csv::8476,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.125214,0.987892,,-201.979813,-374.138123
17,background,,8426,trace-csv::8427,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.130074,0.987888,,-116.217438,-288.300751
17,background,,8427,trace-csv::8428,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.130074,0.987888,,-116.217438,-288.300751
17,background,,8667,trace-csv::8668,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.141092,0.987877,,-20.473492,-428.570068
17,background,,8666,trace-csv::8667,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.141092,0.987877,,-20.473492,-428.570068
17,background,,8450,trace-csv::8451,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.142288,0.987880,,-24.816677,358.496338
17,background,,8449,trace-csv::8450,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.142288,0.987880,,-24.816677,358.496338
17,background,,8546,trace-csv::8547,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.144231,0.987880,,-199.269180,417.112915
17,background,,8545,trace-csv::8546,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.144231,0.987880,,-199.269180,417.112915
17,background,,8618,trace-csv::8619,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.146930,0.987868,,-284.830750,-295.025635
17,background,,8619,trace-csv::8620,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.146930,0.987868,,-284.830750,-295.025635
17,background,,8571,trace-csv::8572,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.153805,0.987862,,-201.231003,-210.692368
17,background,,8570,trace-csv::8571,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.153805,0.987862,,-201.231003,-210.692368
17,background,,8497,trace-csv::8498,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.171274,0.987854,,101.493599,471.695038
17,background,,8498,trace-csv::8499,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.171274,0.987854,,101.493599,471.695038
17,background,,8482,trace-csv::8483,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.172588,0.987839,,228.325134,-303.817902
17,background,,8434,trace-csv::8435,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.175941,0.987836,,289.826233,-381.626526
17,background,,8530,trace-csv::8531,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.177538,0.987836,,411.596008,-241.372314
17,background,,8674,trace-csv::8675,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.195720,0.987815,,418.873810,-329.476929
17,background,,8626,trace-csv::8627,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.196840,0.987812,,282.083344,-224.123810
17,background,,8578,trace-csv::8579,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.203276,0.987806,,321.363892,-302.014801
17,background,,8594,trace-csv::8595,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.204964,0.987811,,-135.201294,518.038513
17,background,,8593,trace-csv::8594,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.204964,0.987811,,-82.271187,444.960510
17,background,,8642,trace-csv::8643,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.230280,0.987788,,25.860313,551.741089
17,background,,8641,trace-csv::8642,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.230280,0.987788,,25.860313,551.741089
17,background,,8404,trace-csv::8405,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.246902,0.987769,,-286.253113,278.045532
17,background,,8412,trace-csv::8413,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,11.255395,0.987749,,176.342697,356.494080
18,query,,,18,radare2__CVE-2019-16718,Query CVE,Query CVE,Safe,0.000000,1.000000,,-236.521042,-40.860619
18,retrieved,1,8414,trace-csv::8415,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.472778,0.994014,0.000230,-291.619843,14.508245
18,retrieved,2,8423,trace-csv::8424,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.472778,0.994014,0.000230,-198.793137,35.546108
18,retrieved,3,8567,trace-csv::8568,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.475586,0.994011,0.000459,-245.953217,27.024212
18,retrieved,4,8558,trace-csv::8559,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.475647,0.994011,0.000459,-232.888397,73.084488
18,retrieved,5,8471,trace-csv::8472,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.520081,0.993962,0.000459,-328.055267,59.171062
18,retrieved,6,8462,trace-csv::8463,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.520142,0.993962,0.000459,-283.146454,67.637398
18,background,,8615,trace-csv::8616,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.525710,0.993955,,-267.186127,114.470650
18,background,,8606,trace-csv::8607,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.525711,0.993955,,-313.891541,113.219734
18,background,,8519,trace-csv::8520,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.577275,0.993900,,-205.973053,127.173470
18,background,,8510,trace-csv::8511,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.577280,0.993900,,-173.172272,162.167542
18,background,,8663,trace-csv::8664,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.583245,0.993893,,-228.221939,170.943253
18,background,,8654,trace-csv::8655,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.583248,0.993894,,-162.327713,107.347321
18,background,,8446,trace-csv::8447,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.828241,0.993623,,307.239105,-96.726845
18,background,,8439,trace-csv::8440,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.828241,0.993623,,307.239105,-96.726845
18,background,,8590,trace-csv::8591,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.848956,0.993600,,296.733002,-157.562515
18,background,,8583,trace-csv::8584,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.848956,0.993600,,296.733002,-157.562515
18,background,,8421,trace-csv::8422,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.874210,0.993576,,-3.554857,-244.029633
18,background,,8494,trace-csv::8495,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.881919,0.993564,,249.128372,-100.693474
18,background,,8487,trace-csv::8488,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.881919,0.993564,,249.128372,-100.693474
18,background,,8565,trace-csv::8566,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.897056,0.993550,,31.159840,-216.872635
18,background,,8638,trace-csv::8639,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.898264,0.993546,,235.748459,-160.645859
18,background,,8631,trace-csv::8632,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.898264,0.993546,,235.748459,-160.645859
18,background,,8535,trace-csv::8536,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.926990,0.993515,,185.624008,-53.619190
18,background,,8542,trace-csv::8543,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.926990,0.993515,,185.624008,-53.619190
18,background,,8469,trace-csv::8470,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.928346,0.993516,,41.978313,-263.385925
18,background,,8679,trace-csv::8680,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.931938,0.993509,,165.888168,-107.047043
18,background,,8686,trace-csv::8687,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.931938,0.993509,,165.888168,-107.047043
18,background,,8613,trace-csv::8614,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.946054,0.993496,,73.579140,-225.204987
18,background,,8415,trace-csv::8416,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.956737,0.993500,,30.856819,240.477631
18,background,,8559,trace-csv::8560,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.966126,0.993488,,65.256424,213.213730
18,background,,8517,trace-csv::8518,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.001647,0.993438,,-9.598708,-182.681839
18,background,,8661,trace-csv::8662,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.008533,0.993430,,34.588058,-166.854782
18,background,,8463,trace-csv::8464,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.018962,0.993430,,110.014671,214.123260
18,background,,8607,trace-csv::8608,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.021102,0.993426,,80.991928,172.018799
18,background,,8655,trace-csv::8656,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.103546,0.993342,,27.803520,186.598297
18,background,,8511,trace-csv::8512,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,6.113342,0.993333,,79.856346,258.762512
19,query,,,19,ghostpdl__CVE-2018-16863,Query CVE,Query CVE,Vulnerable,0.000000,1.000000,,-389.844482,273.785706
19,retrieved,1,8107,trace-csv::8108,firejail-0.9.62,Open Source Project,CVE/Open Source Project,Vulnerable,8.889709,0.990300,0.000230,-281.622375,170.641449
19,retrieved,2,8109,trace-csv::8110,firejail-0.9.62,Open Source Project,CVE/Open Source Project,Vulnerable,8.889709,0.990300,0.000230,-243.115936,272.441895
19,retrieved,3,8108,trace-csv::8109,firejail-0.9.62,Open Source Project,CVE/Open Source Project,Vulnerable,8.915405,0.990272,0.000230,-172.649460,188.011597
19,retrieved,4,8110,trace-csv::8111,firejail-0.9.62,Open Source Project,CVE/Open Source Project,Vulnerable,8.915405,0.990272,0.000230,-172.649460,188.011597
19,retrieved,5,8401,trace-csv::8402,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.677612,0.989459,0.000689,446.690582,64.381615
19,retrieved,6,8402,trace-csv::8403,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.677612,0.989459,0.000689,446.690582,64.381615
19,background,,8450,trace-csv::8451,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.720100,0.989410,,451.053589,214.282364
19,background,,8449,trace-csv::8450,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.720100,0.989410,,451.053589,214.282364
19,background,,8276,trace-csv::8277,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,9.736075,0.989392,,-28.200701,557.103271
19,background,,8228,trace-csv::8229,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,9.736075,0.989392,,-28.200701,557.103271
19,background,,8546,trace-csv::8547,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.736586,0.989394,,315.553375,43.588875
19,background,,8545,trace-csv::8546,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.736586,0.989394,,315.553375,43.588875
19,background,,8474,trace-csv::8475,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.750249,0.989370,,-364.916656,-360.401794
19,background,,8475,trace-csv::8476,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.750249,0.989370,,-364.916656,-360.401794
19,background,,8426,trace-csv::8427,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.760341,0.989361,,-438.179230,-243.280365
19,background,,8427,trace-csv::8428,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.760341,0.989361,,-438.179230,-243.280365
19,background,,8618,trace-csv::8619,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.766739,0.989352,,-252.615479,-273.608765
19,background,,8619,trace-csv::8620,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.766739,0.989352,,-252.615479,-273.608765
19,background,,8594,trace-csv::8595,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.772601,0.989352,,317.812439,186.881088
19,background,,8593,trace-csv::8594,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.772601,0.989352,,317.812439,186.881088
19,background,,8570,trace-csv::8571,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.777374,0.989342,,-327.033997,-158.094452
19,background,,8571,trace-csv::8572,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.777374,0.989342,,-327.033997,-158.094452
19,background,,8482,trace-csv::8483,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.810106,0.989303,,-3.811548,-218.934357
19,background,,8523,trace-csv::8524,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.817323,0.989300,,-237.410400,-516.786621
19,background,,8522,trace-csv::8523,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.817323,0.989300,,-237.410400,-516.786621
19,background,,8434,trace-csv::8435,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.820096,0.989293,,98.584358,-235.461029
19,background,,8666,trace-csv::8667,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.823511,0.989292,,-132.502487,-436.875000
19,background,,8667,trace-csv::8668,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.823511,0.989292,,-132.502487,-436.875000
19,background,,8626,trace-csv::8627,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.829908,0.989281,,75.593468,-129.096771
19,background,,8229,trace-csv::8230,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,9.833635,0.989280,,67.411240,498.836517
19,background,,8277,trace-csv::8278,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,9.833635,0.989280,,67.411240,498.836517
19,background,,8497,trace-csv::8498,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.839155,0.989285,,601.757141,137.216858
19,background,,8498,trace-csv::8499,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.839155,0.989285,,601.757141,137.216858
19,background,,8578,trace-csv::8579,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.841742,0.989269,,-27.532000,-113.627815
19,background,,8412,trace-csv::8413,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.868754,0.989240,,572.171143,-137.189499
19,background,,8413,trace-csv::8414,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.868754,0.989240,,572.171143,-137.189499
20,query,,,20,ghostpdl__CVE-2018-16863,Query CVE,Query CVE,Safe,0.000000,1.000000,,-826.240601,85.412788
20,retrieved,1,8228,trace-csv::8229,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,8.150879,0.991141,0.000000,-642.557373,63.448971
20,retrieved,2,8276,trace-csv::8277,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,8.150879,0.991141,0.000000,-666.500854,179.849426
20,retrieved,3,8226,trace-csv::8227,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,8.393066,0.990876,0.000230,-515.855347,302.958435
20,retrieved,4,8274,trace-csv::8275,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,8.393066,0.990876,0.000230,-515.855347,302.958435
20,retrieved,5,8229,trace-csv::8230,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,8.469849,0.990790,0.000459,-69.278267,90.093628
20,retrieved,6,8277,trace-csv::8278,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,8.469849,0.990790,0.000459,-69.278267,90.093628
20,background,,8225,trace-csv::8226,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,8.631916,0.990612,,-440.693512,-211.722870
20,background,,8273,trace-csv::8274,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,8.631916,0.990612,,-440.693512,-211.722870
20,background,,8227,trace-csv::8228,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,8.639710,0.990605,,-102.197693,353.624359
20,background,,8275,trace-csv::8276,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,8.639710,0.990605,,-102.197693,353.624359
20,background,,8278,trace-csv::8279,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,8.643588,0.990610,,279.544037,465.779388
20,background,,8230,trace-csv::8231,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,8.643588,0.990610,,279.544037,465.779388
20,background,,8234,trace-csv::8235,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,8.788077,0.990454,,441.688019,381.399780
20,background,,8282,trace-csv::8283,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,8.788077,0.990454,,441.688019,381.399780
20,background,,8279,trace-csv::8280,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,8.800135,0.990432,,198.877731,190.799225
20,background,,8231,trace-csv::8232,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,8.800135,0.990432,,198.877731,190.799225
20,background,,8232,trace-csv::8233,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,8.841571,0.990389,,-459.133820,110.541603
20,background,,8280,trace-csv::8281,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,8.841571,0.990389,,-459.133820,110.541603
20,background,,8284,trace-csv::8285,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,8.891907,0.990343,,428.551697,564.876221
20,background,,8236,trace-csv::8237,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,8.891907,0.990343,,428.551697,564.876221
20,background,,8474,trace-csv::8475,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,8.936479,0.990281,,47.042656,-671.914062
20,background,,8475,trace-csv::8476,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,8.936479,0.990281,,47.042656,-671.914062
20,background,,8619,trace-csv::8620,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,8.941996,0.990275,,163.928436,-495.690308
20,background,,8618,trace-csv::8619,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,8.941996,0.990275,,163.928436,-495.690308
20,background,,8427,trace-csv::8428,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,8.944440,0.990273,,227.784332,-666.053833
20,background,,8426,trace-csv::8427,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,8.944440,0.990273,,227.784332,-666.053833
20,background,,8571,trace-csv::8572,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,8.949242,0.990268,,-7.553051,-495.673676
20,background,,8570,trace-csv::8571,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,8.949242,0.990268,,-7.553051,-495.673676
20,background,,8439,trace-csv::8440,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,8.995741,0.990212,,349.492279,-374.008392
20,background,,8446,trace-csv::8447,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,8.995741,0.990212,,349.492279,-374.008392
20,background,,8487,trace-csv::8488,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.004279,0.990203,,414.474335,-538.450073
20,background,,8494,trace-csv::8495,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,9.004279,0.990203,,508.117371,-416.233368
20,background,,8233,trace-csv::8234,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,9.030827,0.990179,,-212.526749,214.859528
20,background,,8281,trace-csv::8282,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,9.030827,0.990179,,-212.526749,214.859528
20,background,,8285,trace-csv::8286,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,9.032887,0.990183,,293.955627,60.634842
20,background,,8237,trace-csv::8238,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,9.032887,0.990183,,293.955627,60.634842
