query_sample_id,query_index,query_label,query_project,query_code_chars,query_code_lines,query_codebert_tokens,query_truncated_for_embedding,embedding_token_window,rank,faiss_l2_distance,retrieved_index,retrieved_sample_id,retrieved_label,label_matches_query,retrieved_project,retrieved_dataset_type,retrieved_source,retrieved_code_chars,retrieved_code_lines,retrieved_codebert_tokens,lexical_jaccard,query_snippet,retrieved_snippet,retrieved_source_category,retrieved_reference_family,retrieved_is_cve_reference,retrieved_source_detail,retrieved_source_signature_path,cosine_similarity,distance_gap_from_rank1,distance_percentile_in_db,query_cwe_hint,retrieved_cwe_hint,cwe_matches_query_hint
18,17,Safe,radare2__CVE-2019-16718,369,7,162,False,tail_512,3,5.4755859375,8567,trace-csv::8568,Vulnerable,False,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.03278688524590164,"RList *symbols = r_bin_get_symbols (r->bin); r_list_foreach (symbols, iter, symbol) { char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true); char *module = strdup (r_symbol_name); char *p = strstr (modul...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.994011,0.002808,0.000459,,,
18,17,Safe,radare2__CVE-2019-16718,369,7,162,False,tail_512,4,5.47564697265625,8558,trace-csv::8559,Vulnerable,False,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.03278688524590164,"RList *symbols = r_bin_get_symbols (r->bin); r_list_foreach (symbols, iter, symbol) { char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true); char *module = strdup (r_symbol_name); char *p = strstr (modul...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.994011,0.002869,0.000459,,,
18,17,Safe,radare2__CVE-2019-16718,369,7,162,False,tail_512,5,5.52008056640625,8471,trace-csv::8472,Vulnerable,False,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.03278688524590164,"RList *symbols = r_bin_get_symbols (r->bin); r_list_foreach (symbols, iter, symbol) { char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true); char *module = strdup (r_symbol_name); char *p = strstr (modul...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.993962,0.047302,0.000459,,,
18,17,Safe,radare2__CVE-2019-16718,369,7,162,False,tail_512,6,5.5201416015625,8462,trace-csv::8463,Vulnerable,False,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.03278688524590164,"RList *symbols = r_bin_get_symbols (r->bin); r_list_foreach (symbols, iter, symbol) { char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true); char *module = strdup (r_symbol_name); char *p = strstr (modul...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.993962,0.047363,0.000459,,,
19,18,Vulnerable,ghostpdl__CVE-2018-16863,1439,19,589,True,tail_512,1,8.88970947265625,8107,trace-csv::8108,Vulnerable,True,firejail-0.9.62,test,dataset/signature_db_Vul_data.csv,840,1,380,0.06422018348623854,"int gdev_prn_put_params(gx_device * pdev, gs_param_list * plist) gx_device_printer * const ppdev = (gx_device_printer *)pdev; switch (code = param_read_string(plist, (param_name = """"OutputFile""""), &ofs)) { if (pdev->L...","int main(int argc, char **argv) { if (*argv[0] != '-') if (*argv[0] != '-') { if (strcmp(argv[2], ""/usr/lib/openssh/sftp-server"") == 0 || strncmp(argv[2], ""scp "", 4) == 0) { if (*argv[0] == '-' || parent_sshd) { check...",Open Source Project,CVE/Open Source Project,True,firejail-0.9.62,,0.990300,0.000000,0.000230,,,
19,18,Vulnerable,ghostpdl__CVE-2018-16863,1439,19,589,True,tail_512,2,8.88970947265625,8109,trace-csv::8110,Vulnerable,True,firejail-0.9.62,test,dataset/signature_db_Vul_data.csv,840,1,380,0.06422018348623854,"int gdev_prn_put_params(gx_device * pdev, gs_param_list * plist) gx_device_printer * const ppdev = (gx_device_printer *)pdev; switch (code = param_read_string(plist, (param_name = """"OutputFile""""), &ofs)) { if (pdev->L...","int main(int argc, char **argv) { if (*argv[0] != '-') if (*argv[0] != '-') { if (strcmp(argv[2], ""/usr/lib/openssh/sftp-server"") == 0 || strncmp(argv[2], ""scp "", 4) == 0) { if (*argv[0] == '-' || parent_sshd) { check...",Open Source Project,CVE/Open Source Project,True,firejail-0.9.62,,0.990300,0.000000,0.000230,,,
19,18,Vulnerable,ghostpdl__CVE-2018-16863,1439,19,589,True,tail_512,3,8.9154052734375,8108,trace-csv::8109,Vulnerable,True,firejail-0.9.62,test,dataset/signature_db_Vul_data.csv,890,1,407,0.06422018348623854,"int gdev_prn_put_params(gx_device * pdev, gs_param_list * plist) gx_device_printer * const ppdev = (gx_device_printer *)pdev; switch (code = param_read_string(plist, (param_name = """"OutputFile""""), &ofs)) { if (pdev->L...","int main(int argc, char **argv) { if (*argv[0] != '-') if (*argv[0] != '-') { if (strcmp(argv[1], ""-c"") == 0 && argc > 2) { if (strcmp(argv[2], ""/usr/lib/openssh/sftp-server"") == 0 || strncmp(argv[2], ""scp "", 4) == 0)...",Open Source Project,CVE/Open Source Project,True,firejail-0.9.62,,0.990272,0.025696,0.000230,,,
19,18,Vulnerable,ghostpdl__CVE-2018-16863,1439,19,589,True,tail_512,4,8.9154052734375,8110,trace-csv::8111,Vulnerable,True,firejail-0.9.62,test,dataset/signature_db_Vul_data.csv,890,1,407,0.06422018348623854,"int gdev_prn_put_params(gx_device * pdev, gs_param_list * plist) gx_device_printer * const ppdev = (gx_device_printer *)pdev; switch (code = param_read_string(plist, (param_name = """"OutputFile""""), &ofs)) { if (pdev->L...","int main(int argc, char **argv) { if (*argv[0] != '-') if (*argv[0] != '-') { if (strcmp(argv[1], ""-c"") == 0 && argc > 2) { if (strcmp(argv[2], ""/usr/lib/openssh/sftp-server"") == 0 || strncmp(argv[2], ""scp "", 4) == 0)...",Open Source Project,CVE/Open Source Project,True,firejail-0.9.62,,0.990272,0.025696,0.000230,,,
19,18,Vulnerable,ghostpdl__CVE-2018-16863,1439,19,589,True,tail_512,5,9.6776123046875,8401,trace-csv::8402,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,668,1,292,0.06,"int gdev_prn_put_params(gx_device * pdev, gs_param_list * plist) gx_device_printer * const ppdev = (gx_device_printer *)pdev; switch (code = param_read_string(plist, (param_name = """"OutputFile""""), &ofs)) { if (pdev->L...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); r = jtag_parse_line( line ); t = get_token( line ); char *t = strtok( buf, "" \f\n\r\t\v"" ); if (!line || !(strlen( line ) > 0)) char *n...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.989459,0.787903,0.000689,,,
19,18,Vulnerable,ghostpdl__CVE-2018-16863,1439,19,589,True,tail_512,6,9.6776123046875,8402,trace-csv::8403,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,668,1,292,0.06,"int gdev_prn_put_params(gx_device * pdev, gs_param_list * plist) gx_device_printer * const ppdev = (gx_device_printer *)pdev; switch (code = param_read_string(plist, (param_name = """"OutputFile""""), &ofs)) { if (pdev->L...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); r = jtag_parse_line( line ); t = get_token( line ); char *t = strtok( buf, "" \f\n\r\t\v"" ); if (!line || !(strlen( line ) > 0)) char *n...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.989459,0.787903,0.000689,,,
20,19,Safe,ghostpdl__CVE-2018-16863,821,13,334,False,tail_512,1,8.15087890625,8228,trace-csv::8229,Vulnerable,False,sam2p-0.49.4,test,dataset/signature_db_Vul_data.csv,578,1,257,0.015151515151515152,"saveLockSafety = gs_currentdevice_inline(pgs)->LockSafetyParams; if ((code = gs_setdevice_no_erase(pgs, ndev)) < 0) int gs_setdevice_no_erase(gs_gstate * pgs, gx_device * dev) gs_setdevice_no_init(pgs, dev); rc_assign...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biHeight =ToL (&buffer[0x04]); /* 16 */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He...",Open Source Project,CVE/Open Source Project,True,sam2p-0.49.4,,0.991141,0.000000,0.000000,,,
20,19,Safe,ghostpdl__CVE-2018-16863,821,13,334,False,tail_512,2,8.15087890625,8276,trace-csv::8277,Vulnerable,False,sam2p-0.49.4,test,dataset/signature_db_Vul_data.csv,578,1,257,0.015151515151515152,"saveLockSafety = gs_currentdevice_inline(pgs)->LockSafetyParams; if ((code = gs_setdevice_no_erase(pgs, ndev)) < 0) int gs_setdevice_no_erase(gs_gstate * pgs, gx_device * dev) gs_setdevice_no_init(pgs, dev); rc_assign...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biHeight =ToL (&buffer[0x04]); /* 16 */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He...",Open Source Project,CVE/Open Source Project,True,sam2p-0.49.4,,0.991141,0.000000,0.000000,,,
20,19,Safe,ghostpdl__CVE-2018-16863,821,13,334,False,tail_512,3,8.39306640625,8226,trace-csv::8227,Vulnerable,False,sam2p-0.49.4,test,dataset/signature_db_Vul_data.csv,578,1,259,0.015384615384615385,"saveLockSafety = gs_currentdevice_inline(pgs)->LockSafetyParams; if ((code = gs_setdevice_no_erase(pgs, ndev)) < 0) int gs_setdevice_no_erase(gs_gstate * pgs, gx_device * dev) gs_setdevice_no_init(pgs, dev); rc_assign...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He...",Open Source Project,CVE/Open Source Project,True,sam2p-0.49.4,,0.990876,0.242188,0.000230,,,
20,19,Safe,ghostpdl__CVE-2018-16863,821,13,334,False,tail_512,4,8.39306640625,8274,trace-csv::8275,Vulnerable,False,sam2p-0.49.4,test,dataset/signature_db_Vul_data.csv,578,1,259,0.015384615384615385,"saveLockSafety = gs_currentdevice_inline(pgs)->LockSafetyParams; if ((code = gs_setdevice_no_erase(pgs, ndev)) < 0) int gs_setdevice_no_erase(gs_gstate * pgs, gx_device * dev) gs_setdevice_no_init(pgs, dev); rc_assign...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He...",Open Source Project,CVE/Open Source Project,True,sam2p-0.49.4,,0.990876,0.242188,0.000230,,,
20,19,Safe,ghostpdl__CVE-2018-16863,821,13,334,False,tail_512,5,8.4698486328125,8229,trace-csv::8230,Vulnerable,False,sam2p-0.49.4,test,dataset/signature_db_Vul_data.csv,614,1,276,0.015151515151515152,"saveLockSafety = gs_currentdevice_inline(pgs)->LockSafetyParams; if ((code = gs_setdevice_no_erase(pgs, ndev)) < 0) int gs_setdevice_no_erase(gs_gstate * pgs, gx_device * dev) gs_setdevice_no_init(pgs, dev); rc_assign...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biHeight =ToL (&buffer[0x04]); /* 16 */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He...",Open Source Project,CVE/Open Source Project,True,sam2p-0.49.4,,0.990790,0.318970,0.000459,,,
20,19,Safe,ghostpdl__CVE-2018-16863,821,13,334,False,tail_512,6,8.4698486328125,8277,trace-csv::8278,Vulnerable,False,sam2p-0.49.4,test,dataset/signature_db_Vul_data.csv,614,1,276,0.015151515151515152,"saveLockSafety = gs_currentdevice_inline(pgs)->LockSafetyParams; if ((code = gs_setdevice_no_erase(pgs, ndev)) < 0) int gs_setdevice_no_erase(gs_gstate * pgs, gx_device * dev) gs_setdevice_no_init(pgs, dev); rc_assign...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biHeight =ToL (&buffer[0x04]); /* 16 */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He...",Open Source Project,CVE/Open Source Project,True,sam2p-0.49.4,,0.990790,0.318970,0.000459,,,
